col_1,col_2,col_3,col_4
12.83202902931196,4.8568065558125175,8.526081820410191,45.80455416020939
10.86944393229756,7.416764683101199,10.74864032285731,47.20348558411902
6.242368403593927,12.76320965226697,11.767005868551024,48.393318526725515
11.965026082459357,13.4753193581857,11.578227701755191,48.986091971782706
7.900417828822672,9.919135934100876,11.62394466134923,48.322290613896314
14.27718006133399,5.406153478296522,8.310795085945049,45.967961992613915
10.218571978591415,14.996269179672069,10.999420749071739,52.786843434066164
6.028636835869888,12.88636993282877,10.35329527907608,47.30472435743355
11.005148095424579,11.431442936437406,8.635305478109304,52.00866304355306
10.0509119158965,12.737654113269578,12.115501603630273,51.63280795054515
4.152752024416208,8.378877445610055,10.43781449241731,49.09598975530935
13.180860407190114,8.821965986915021,7.875043507924619,49.89897623164066
10.19139894019286,11.841936165472584,12.168314420263542,52.02208327746572
9.478090154548534,11.164949253323018,11.266615560556586,52.062820454387094
11.980992559406424,6.201621024748073,10.099674265925948,50.005213101575976
10.80264034869578,11.379139831057095,12.024867588353114,49.52963111312869
10.362990809706462,11.653420116893667,10.512731031253455,53.833225127089285
10.028114641670776,12.55901460565886,11.030439766385856,49.16228364908972
7.790498800461046,11.004245373769475,10.055864799531784,52.25863143527369
8.875585666115136,10.727925448960132,11.975305586620252,49.0029225214882
10.672638385795327,9.710427325137598,11.56175498600315,51.135796504719444
10.090201279590552,12.291070136883471,11.803160698139262,52.34270766795569
13.265082931310722,6.537941728024633,7.747493878736005,49.97840751845296
12.308985573900427,8.504388874402071,8.940621204781776,47.728123358056635
12.290564445318344,12.18219097460701,10.91830081174625,53.86393915598871
8.748371933555406,9.02816597396158,9.728052809610029,52.90737600626099
10.57499132295632,7.7250116218732385,7.5748863014454955,49.613670979741244
8.590179596184242,8.050949896611835,9.207015595562957,50.254223858451354
10.423757634228611,10.938242374907569,9.143478639696177,49.567974005348155
10.101366286947652,11.010866119481442,10.199549319933647,52.14251997876403
6.333511901845361,17.521427461323256,11.975115277194314,50.699106398880055
11.072470151651693,12.805900508346372,9.718324544394562,50.427763692843534
8.373857091857516,10.73367108697033,11.431117918510132,50.68501753622212
8.442510930097072,11.595238549789366,11.475818781513611,50.49249208823168
10.525069636765679,4.946412769444353,8.31315599098223,50.77761678400985
10.382687826406725,10.547674398891447,12.71084675198566,49.195014225080826
8.810596286388648,10.639749113068376,11.958537769591834,53.98293310178269
10.418075680993915,9.072427294530847,11.942060346112246,44.68269721614288
11.257900410322762,9.408839210973268,9.705304797357574,54.24045040908782
13.318656591598529,4.33373456883922,9.48549742833573,50.32192750986235
9.618997128807688,11.296625034490367,10.012434976182314,49.40683799380148
8.724881527268797,7.807260003599826,9.212545675622941,50.93787596412347
10.987160594624694,9.925942428794595,7.028649594455812,53.528273326621864
11.852879301614045,6.245480983900125,10.219357331627693,48.45096522695685
5.489433390028004,9.677750220275145,8.17391754431395,54.140929409474275
10.200650176556923,10.539220054405439,9.729521824656953,54.36789293963281
7.4767155875298785,15.395187170483926,11.17534693176652,47.17617884413149
9.055345844964126,8.75562302101856,8.660528582742009,48.3232319666385
11.79542666941326,11.532215317162208,10.35810359031444,52.02702641698631
11.546163044391614,10.675006766465716,9.237982425519998,51.823947645052634
5.26220558186365,9.104013520512353,9.803225170789732,45.43985635390146
14.070116342569808,5.539119387776407,7.25357544747288,48.426598899907475
12.123948451756501,11.771109575989243,9.837222890177005,53.32707481175936
10.329750452044438,8.111093029182292,9.104085285998497,49.848819820115
10.602261702621897,8.851161797500513,6.8160175836833155,50.04380502016333
9.591782525541339,9.916720748037758,10.57856893992801,46.82001770780658
11.665272581750582,8.597298119068068,10.300461088693382,47.84376168940858
7.920274123183171,15.252379583502176,11.16333797817307,51.131718016385975
13.367703929794702,9.605240841508985,10.898934562242035,48.26697343965336
10.032278470268595,9.231679428811972,6.610771702553625,46.71518303866666
11.53123082313035,8.395201000007072,8.639825855694593,50.71122934050273
10.37353964161642,7.338068405153789,10.141200657154123,48.48802261162295
7.42800361753684,8.230741120162255,7.9786261837324055,48.667844450275815
9.317858660569096,9.363999476605683,10.623879238201003,49.16958234224249
10.255358654298353,9.569759740173215,12.212785212619572,48.92211543666195
11.182906864550842,10.957976544284334,11.877111052340853,51.3515941378548
9.37300597231583,12.634264586372618,12.822419262969255,48.91992440326352
11.75164762254609,11.377763444250041,10.651818596761192,49.65563887705434
11.892031845783675,5.074283744188514,7.847268126537404,48.304526888226505
7.097298078591606,11.45276440098352,9.201607887163652,50.01555016037866
7.394046427427991,9.871619255341548,8.895514198068911,53.04846330377301
11.632899845187733,9.484348925715137,9.44437597943569,48.36070826603974
8.745207299345132,14.13299058317962,11.62889037918586,52.7973121378998
7.546930266443133,12.276899165224854,13.037769518142571,50.04057349302595
9.758835605259698,12.407332784696656,13.37504292065843,49.20417786002159
7.8109193396551335,9.119241015091479,10.680644714442332,49.911160435714336
15.886957411550672,6.478434301974248,8.774744279513058,51.783486993189946
9.981605801012156,12.583130583226104,12.338896014411262,49.720028924585165
6.880956304957897,12.291662061258135,10.81600262004879,48.817486814424775
13.055533783863776,8.01221078079388,9.777900054931713,49.28504734673637
10.801678500156493,9.468920757547584,8.203092785980575,48.865470249949695
10.999395766982232,7.897708464211911,9.87903503804176,50.455833635706014
8.553572172720656,11.892677969470299,13.79668366832719,51.31063155083994
6.6916091688498245,11.801839629776437,10.636263323641954,50.51599530237885
9.800128907246426,6.794804571193043,8.10721752482795,47.40443087741536
8.419279899876086,8.437043603349856,8.050577918926,49.23011384695302
11.682330482607723,9.731886984186845,10.828600059335006,48.624367759137094
13.03934761726193,6.364292040108744,10.846815255558141,47.05956733503059
6.72407048062513,10.65259970022783,11.447436407688198,48.51588218556776
8.596110333556569,11.010638033927613,11.230017110564217,49.64689249944467
11.421965529167819,8.178477938896654,10.029070765321494,48.37920298639685
13.149076603816322,10.6801619557902,8.65397829460357,51.98165462426008
10.843233304787592,12.854728794650455,8.920705376950124,52.87266439177963
9.503542761881441,11.466153746342284,9.319941825100846,51.508764887650656
